,index,Dataset Name,Number of samples,Original Number of features,Filtering Algorithm,Learning algorithm,Number of features selected (K),CV Method,Fold,Measure Type,Measure Value
167,167,bladderbatch,57,22283,relaxed_lasso_wrapper,KNeighborsClassifier(),10,Leave-one-out,2,AUC,0.959399741798113
168,168,bladderbatch,57,22283,f_classif_wrapper,KNeighborsClassifier(),20,Leave-one-out,2,AUC,0.9417626146568467
169,169,bladderbatch,57,22283,RFE_wrapper,KNeighborsClassifier(),20,Leave-one-out,2,AUC,0.9503769413944066
170,170,bladderbatch,57,22283,relieff_wrapper,KNeighborsClassifier(),20,Leave-one-out,2,AUC,0.8094881472455844
171,171,bladderbatch,57,22283,relaxed_lasso_wrapper,KNeighborsClassifier(),20,Leave-one-out,2,AUC,0.9717061013088405
172,172,bladderbatch,57,22283,f_classif_wrapper,KNeighborsClassifier(),50,Leave-one-out,2,AUC,0.9390754335851254
173,173,bladderbatch,57,22283,RFE_wrapper,KNeighborsClassifier(),50,Leave-one-out,2,AUC,0.9465634631218829
174,174,bladderbatch,57,22283,relieff_wrapper,KNeighborsClassifier(),50,Leave-one-out,2,AUC,0.920650935639494
175,175,bladderbatch,57,22283,relaxed_lasso_wrapper,KNeighborsClassifier(),50,Leave-one-out,2,AUC,0.9565566001728338
176,176,bladderbatch,57,22283,f_classif_wrapper,KNeighborsClassifier(),100,Leave-one-out,2,AUC,0.9424176795744301
177,177,bladderbatch,57,22283,RFE_wrapper,KNeighborsClassifier(),100,Leave-one-out,2,AUC,0.9145412502425558
178,178,bladderbatch,57,22283,relieff_wrapper,KNeighborsClassifier(),100,Leave-one-out,2,AUC,0.924172957096298
179,179,bladderbatch,57,22283,relaxed_lasso_wrapper,KNeighborsClassifier(),100,Leave-one-out,2,AUC,0.9510227957419706
